"","Month","Color","Deform","Trt","SL","SH","SW","LL","PL","AL","UL","LCT","LPAS","PW","AW","PVM","PS","CT (RIGHT TEETH)","Total wt","muscle wt"
"160","January","G63",NA,5,39.71,22.01125,16.963125,9.99,20.9725,14.54125,28.67,11.8525,16.1825,6.68,2.86,5.03,5.28,2.7855,21.27,3.52
"161","January","G64",NA,5,38.58,22.01125,16.963125,10.32,20.9725,14.54125,30.82,11.8525,16.1825,6.04,2.86,5.03,6.63,2.7855,21.22,3.1
"162","January","G65",NA,5,35.6,22.01125,16.963125,9.46,20.9725,14.54125,27.74,11.8525,16.1825,5.84,2.86,5.03,5.8,2.7855,19.22,2.4
"163","January","G66",NA,5,35.35,22.01125,16.963125,9.81,20.9725,14.54125,26.45,11.8525,16.1825,5.8,2.86,5.03,5.79,2.7855,19.26,2.66
"164","January","G67",NA,5,36.71,22.01125,16.963125,9.46,20.9725,14.54125,28.24,11.8525,16.1825,6.88,2.86,5.03,6.98,2.7855,19.42,3.01
"165","January","G68",NA,5,40.81,22.01125,16.963125,11.49,20.9725,14.54125,30.38,11.8525,16.1825,6.35,2.86,5.03,6.44,2.7855,23.22,3.67
"166","January","G69",NA,5,44.4,22.01125,16.963125,10.4,20.9725,14.54125,33.25,11.8525,16.1825,7.4,2.86,5.03,6.65,2.7855,27.11,4.6
"167","January","G70","D",5,37.32,22.01125,16.963125,10.1,20.9725,14.54125,26.58,11.8525,16.1825,5.03,2.86,5.03,6.16,2.7855,20.22,3.67
"168","January","G71",NA,5,34.49,22.01125,16.963125,8.66,20.9725,14.54125,25.63,11.8525,16.1825,5.41,2.86,5.03,5.49,2.7855,18.23,2.3
"169","January","G72",NA,5,44.41,22.01125,16.963125,10.3,20.9725,14.54125,32.81,11.8525,16.1825,7.7,2.86,5.03,6.75,2.7855,26.11,4.52
"170","January","G73",NA,5,41.2,22.01125,16.963125,8.83,20.9725,14.54125,30.78,11.8525,16.1825,6.28,2.86,5.03,6.54,2.7855,24.22,3.51
"171","January","G74",NA,5,41.78,22.01125,16.963125,10.9,20.9725,14.54125,32.06,11.8525,16.1825,6.8,2.86,5.03,6.44,2.7855,24.11,3.67
"172","January","G75",NA,5,42.24,22.01125,16.963125,10.6,20.9725,14.54125,31.7,11.8525,16.1825,8.35,2.86,5.03,6.81,2.7855,25.9,4.01
"173","January","G76",NA,5,46.52,22.01125,16.963125,11,20.9725,14.54125,36.05,11.8525,16.1825,8.52,2.86,5.03,8.24,2.7855,29.9,5.78
"174","January","G77",NA,5,40.36,22.01125,16.963125,10.41,20.9725,14.54125,31.35,11.8525,16.1825,7.18,2.86,5.03,6.74,2.7855,22.11,5.1
"175","January","G78",NA,5,40.15,22.01125,16.963125,9.55,20.9725,14.54125,29.18,11.8525,16.1825,7.78,2.86,5.03,6.4,2.7855,23.22,4.62
"176","January","G79",NA,5,42.81,22.01125,16.963125,10.71,20.9725,14.54125,32.88,11.8525,16.1825,7.91,2.86,5.03,6.55,2.7855,24.21,4.98
"177","January","G80","D",5,38.69,22.01125,16.963125,10.22,20.9725,14.54125,29.67,11.8525,16.1825,7.75,2.86,5.03,6.04,2.7855,21.32,3.11
"178","January","G81",NA,5,42.78,22.01125,16.963125,10.92,20.9725,14.54125,32.72,11.8525,16.1825,7.32,2.86,5.03,7,2.7855,24.21,3.67
"179","January","G82",NA,5,37.83,22.01125,16.963125,6.64,20.9725,14.54125,27.13,11.8525,16.1825,6.21,2.86,5.03,5.96,2.7855,20.11,2.67
"180","January","G83","D",5,41.07,22.01125,16.963125,9.98,20.9725,14.54125,31.01,11.8525,16.1825,7.49,2.86,5.03,6.35,2.7855,24.22,3.67
"181","January","G84",NA,5,46.63,22.01125,16.963125,12.12,20.9725,14.54125,34.33,11.8525,16.1825,6.74,2.86,5.03,6.85,2.7855,28.11,5.97
"182","January","G85",NA,5,44.99,22.01125,16.963125,10.25,20.9725,14.54125,33.06,11.8525,16.1825,7.89,2.86,5.03,6.85,2.7855,26.22,4.78
"183","January","G86",NA,5,46.65,22.01125,16.963125,10.15,20.9725,14.54125,34.65,11.8525,16.1825,7.94,2.86,5.03,7.25,2.7855,24.12,5.45
"184","January","G87",NA,5,39.26,22.01125,16.963125,9.9,20.9725,14.54125,28.24,11.8525,16.1825,7.37,2.86,5.03,6.6,2.7855,22.11,4.9
"185","January","G88",NA,5,41.39,22.01125,16.963125,9.89,20.9725,14.54125,31.05,11.8525,16.1825,6.87,2.86,5.03,8.35,2.7855,24,5.11
"186","January","G89",NA,5,40.82,22.01125,16.963125,8.75,20.9725,14.54125,30.72,11.8525,16.1825,6.64,2.86,5.03,5.86,2.7855,23.1,3.6
"187","January","G90",NA,5,46.39,22.01125,16.963125,10.28,20.9725,14.54125,34.74,11.8525,16.1825,7.37,2.86,5.03,7.13,2.7855,25.21,5.7
"188","January","G91",NA,5,41.08,22.01125,16.963125,11.32,20.9725,14.54125,31.2,11.8525,16.1825,7.48,2.86,5.03,6.69,2.7855,23.07,3.1
"189","January","G92",NA,5,39.71,22.01125,16.963125,8.47,20.9725,14.54125,27.92,11.8525,16.1825,6.67,2.86,5.03,6.22,2.7855,22.11,3.11
"190","January","G93",NA,5,46.76,22.01125,16.963125,10.71,20.9725,14.54125,35.63,11.8525,16.1825,6.88,2.86,5.03,6.56,2.7855,26.21,5.78
"191","January","G94",NA,5,49.05,22.01125,16.963125,10.31,20.9725,14.54125,37.59,11.8525,16.1825,8.94,2.86,5.03,6.95,2.7855,31.22,7.55
"192","January","G95","D",5,46.91,22.01125,16.963125,13.57,20.9725,14.54125,36.43,11.8525,16.1825,8.15,2.86,5.03,7.26,2.7855,28.11,5.64
"193","January","G96",NA,5,49.28,22.01125,16.963125,12.13,20.9725,14.54125,37.35,11.8525,16.1825,8.23,2.86,5.03,6.54,2.7855,30.22,7.98
"194","January","G97",NA,5,43.9,22.01125,16.963125,9.41,20.9725,14.54125,17.88,11.8525,8.3,5.4,2.86,5.03,4.72,2.7855,25.21,5.2
"195","January","J1",NA,6,37.88,22.01125,16.963125,8.93,20.9725,14.54125,28.2,11.8525,16.1825,4.86,2.86,5.03,4.2,2.7855,20.22,3.7
"196","January","J2",NA,6,38.64,22.01125,16.963125,10.22,20.9725,14.54125,28.46,11.8525,16.1825,5.9,2.86,5.03,5,2.7855,21.34,3.55
"197","January","J3",NA,6,33.07,22.01125,16.963125,7.14,20.9725,14.54125,20.26,11.8525,16.1825,6.48,2.86,5.03,4.82,2.7855,18.32,2.6
"198","January","J4",NA,6,37.01,22.01125,16.963125,9.37,20.9725,14.54125,26.7,11.8525,16.1825,6.35,2.86,5.03,4.86,2.7855,20.21,3.55
"199","January","J5",NA,6,34.83,22.01125,16.963125,8.73,20.9725,14.54125,26.67,11.8525,16.1825,5.81,2.86,5.03,5.46,2.7855,18.32,2.67
"200","January","K1",NA,7,39.22,22.01125,16.963125,10.09,20.9725,14.54125,28.97,11.8525,16.1825,5.37,2.86,5.03,5.95,2.7855,23.1,3.98
"201","February","A1",NA,1,39.49,22.01125,16.963125,9.85,20.9725,14.54125,27.96,11.8525,16.1825,6.26,2.86,5.03,6.56,2.7855,22.49,2.29
"202","February","A2",NA,1,42.81,22.01125,16.963125,9.5,20.9725,14.54125,32.06,11.8525,16.1825,6.52,2.86,5.03,7.53,2.7855,25.51,2.84
"203","February","A3",NA,1,38.62,22.01125,16.963125,9.25,20.9725,14.54125,28.92,11.8525,16.1825,6.48,2.86,5.03,4.41,2.7855,21.04,1.33
"204","February","A4",NA,1,38.68,22.01125,16.963125,8.71,20.9725,14.54125,27.63,11.8525,16.1825,5.69,2.86,5.03,6.45,2.7855,21.25,2.33
"205","February","A5",NA,1,38.38,22.01125,16.963125,9.39,20.9725,14.54125,29.87,11.8525,16.1825,5.71,2.86,5.03,6.31,2.7855,22.64,2.38
"206","February","A6",NA,1,37.4,22.01125,16.963125,8.72,20.9725,14.54125,28.2,11.8525,16.1825,6.02,2.86,5.03,6.61,2.7855,20.6,1.71
"207","February","A7",NA,1,34.93,22.01125,16.963125,8.39,20.9725,14.54125,25.07,11.8525,16.1825,6.17,2.86,5.03,5.59,2.7855,18.44,2.95
"208","February","A8",NA,1,39.18,22.01125,16.963125,10.79,20.9725,14.54125,29.93,11.8525,16.1825,7.05,2.86,5.03,6.55,2.7855,22.8,2.7
"209","February","A9","D",1,38.43,22.01125,16.963125,8.23,20.9725,14.54125,29.41,11.8525,16.1825,5.92,2.86,5.03,6.27,2.7855,21.28,2.17
"210","February","A10",NA,1,41.43,22.01125,16.963125,8.6,20.9725,14.54125,30.04,11.8525,16.1825,6.92,2.86,5.03,6.95,2.7855,24.21,1.95
"211","February","A11",NA,1,35.85,22.01125,16.963125,8.93,20.9725,14.54125,27.33,11.8525,16.1825,5.7,2.86,5.03,5.54,2.7855,19.64,2.61
"212","February","A12",NA,1,39.75,22.01125,16.963125,9.05,20.9725,14.54125,30.66,11.8525,16.1825,6.36,2.86,5.03,7.85,2.7855,22.85,2.56
"213","February","A13",NA,1,35.15,22.01125,16.963125,7.88,20.9725,14.54125,26.34,11.8525,16.1825,6.18,2.86,5.03,5.09,2.7855,19.13,1.64
"214","February","A14","D",1,37.28,22.01125,16.963125,8.38,20.9725,14.54125,28.62,11.8525,16.1825,6.07,2.86,5.03,6.3,2.7855,20.14,1.8
"215","February","A15",NA,1,40.12,22.01125,16.963125,10.25,20.9725,14.54125,28.59,11.8525,16.1825,7.05,2.86,5.03,5.77,2.7855,23.79,2.11
"216","February","A16",NA,1,37.56,22.01125,16.963125,9.17,20.9725,14.54125,29.16,11.8525,16.1825,5.79,2.86,5.03,5.62,2.7855,20.46,1.75
"217","February","A17",NA,1,38.53,22.01125,16.963125,9.28,20.9725,14.54125,28.4,11.8525,16.1825,5.8,2.86,5.03,6.01,2.7855,21.9,1.68
"218","February","A18",NA,1,37.63,22.01125,16.963125,9.53,20.9725,14.54125,28.6,11.8525,16.1825,4.64,2.86,5.03,6.58,2.7855,20.94,2.23
"219","February","A19",NA,1,36.37,22.01125,16.963125,8.14,20.9725,14.54125,25.57,11.8525,16.1825,6.15,2.86,5.03,5.93,2.7855,19.1,1.83
"220","February","A20",NA,1,36.46,22.01125,16.963125,8.95,20.9725,14.54125,26.4,11.8525,16.1825,6.18,2.86,5.03,5.89,2.7855,20.35,1.56
"221","February","A21",NA,1,37.4,22.01125,16.963125,7.58,20.9725,14.54125,27.95,11.8525,16.1825,6.39,2.86,5.03,6.24,2.7855,20.09,2
"222","February","A22",NA,1,38.67,22.01125,16.963125,9.51,20.9725,14.54125,28.43,11.8525,16.1825,6.92,2.86,5.03,6.01,2.7855,21.42,3.33
"223","February","A23",NA,1,36.11,22.01125,16.963125,9.19,20.9725,14.54125,27.91,11.8525,16.1825,5.95,2.86,5.03,5.54,2.7855,19.16,2.23
"224","February","A24",NA,1,34.06,22.01125,16.963125,9.51,20.9725,14.54125,25.77,11.8525,16.1825,5.46,2.86,5.03,5.56,2.7855,17.21,2.24
"225","February","A25",NA,1,39.14,22.01125,16.963125,8.47,20.9725,14.54125,28.16,11.8525,16.1825,6.91,2.86,5.03,6.44,2.7855,22.49,2.85
"226","February","A26",NA,1,35.95,22.01125,16.963125,8.43,20.9725,14.54125,27.2,11.8525,16.1825,6.99,2.86,5.03,5.88,2.7855,19.75,2.02
"227","February","A27",NA,1,40.18,22.01125,16.963125,8.88,20.9725,14.54125,30.42,11.8525,16.1825,6.93,2.86,5.03,6.54,2.7855,23.65,1.78
"228","February","A28",NA,1,38.85,22.01125,16.963125,9.79,20.9725,14.54125,27.49,11.8525,16.1825,5.96,2.86,5.03,6.73,2.7855,21.2,1.97
"229","February","A29",NA,1,38.6,22.01125,16.963125,10.81,20.9725,14.54125,29.59,11.8525,16.1825,6.46,2.86,5.03,6.18,2.7855,22.22,2.92
"230","February","A30",NA,1,35.78,22.01125,16.963125,9.38,20.9725,14.54125,27.86,11.8525,16.1825,5.45,2.86,5.03,7.01,2.7855,19.16,3.12
"231","February","A31",NA,1,36.94,22.01125,16.963125,9.04,20.9725,14.54125,28.3,11.8525,16.1825,6.84,2.86,5.03,6.46,2.7855,19.03,2.53
"232","February","A32",NA,1,39.66,22.01125,16.963125,10.17,20.9725,14.54125,28.79,11.8525,16.1825,6.11,2.86,5.03,5.63,2.7855,19.36,2.55
"233","February","A33",NA,1,34.95,22.01125,16.963125,8.66,20.9725,14.54125,25.29,11.8525,16.1825,5.86,2.86,5.03,6.14,2.7855,18.09,2.28
"234","February","C1",NA,2,34.67,22.01125,16.963125,8.55,20.9725,14.54125,24.73,11.8525,16.1825,6.01,2.86,5.03,6.82,2.7855,17.19,2.25
"235","February","C2",NA,2,38.52,22.01125,16.963125,10.09,20.9725,14.54125,27.99,11.8525,16.1825,6.48,2.86,5.03,6.9,2.7855,20.76,2.53
"236","February","C3",NA,2,43.43,22.01125,16.963125,10.57,20.9725,14.54125,31.08,11.8525,16.1825,6.94,2.86,5.03,7.02,2.7855,24.71,2.47
"237","February","C4",NA,2,38.16,22.01125,16.963125,10.74,20.9725,14.54125,28.66,11.8525,16.1825,6.81,2.86,5.03,7.07,2.7855,21.67,1.87
"238","February","C5",NA,2,34.79,22.01125,16.963125,8.07,20.9725,14.54125,24.98,11.8525,16.1825,6.12,2.86,5.03,6.69,2.7855,18.98,2.49
"239","February","C6",NA,2,37.33,22.01125,16.963125,9.11,20.9725,14.54125,27.07,11.8525,16.1825,6.32,2.86,5.03,6.85,2.7855,20.04,2.68
"240","February","C7","D",2,37.7,22.01125,16.963125,7.88,20.9725,14.54125,26.57,11.8525,16.1825,6.66,2.86,5.03,5.51,2.7855,20.92,1.57
"241","February","C8","D",2,34.61,22.01125,16.963125,9.01,2.75,14.54125,26.15,11.8525,16.1825,4.54,2.86,5.03,5.65,2.7855,18.22,2.03
"242","February","C9",NA,2,34.5,22.01125,16.963125,7.6,20.9725,14.54125,26.67,11.8525,16.1825,5.78,2.86,5.03,6.25,2.7855,18.59,2.04
"243","February","C10",NA,2,32.18,22.01125,16.963125,8.22,20.9725,14.54125,23.24,11.8525,16.1825,5.46,2.86,3.76,6.02,2.7855,16.5,1.94
"244","February","C11",NA,2,37.35,22.01125,16.963125,9.21,20.9725,14.54125,27.26,11.8525,16.1825,6.39,2.86,5.03,6.74,2.7855,19.08,2.16
"245","February","C12",NA,2,38.33,22.01125,16.963125,8.5,20.9725,14.54125,28.02,11.8525,16.1825,5.89,2.86,5.03,6.33,2.7855,21.04,1.85
"246","February","C13",NA,2,35.55,22.01125,16.963125,8.1,20.9725,14.54125,26.25,11.8525,16.1825,6.38,2.86,5.03,5.67,2.7855,19.9,2.72
"247","February","C14",NA,2,35.38,22.01125,16.963125,9.21,20.9725,14.54125,26.48,11.8525,16.1825,5.65,2.86,5.03,13.23,2.7855,19.63,2.56
"248","February","C15",NA,2,39.37,22.01125,16.963125,9.3,20.9725,14.54125,29.63,11.8525,16.1825,6.9,2.86,5.03,6.6,2.7855,21.93,2.09
"249","February","C16",NA,2,37,22.01125,16.963125,8.15,20.9725,14.54125,26.84,11.8525,16.1825,5.48,2.86,5.03,6.51,2.7855,19.89,2.43
"250","February","C17",NA,2,36.61,22.01125,16.963125,8.42,20.9725,14.54125,26.11,11.8525,16.1825,5.98,2.86,5.03,5.31,2.7855,19.08,1.66
"251","February","C18",NA,2,41.88,22.01125,16.963125,8.76,20.9725,14.54125,31.36,11.8525,16.1825,7.78,2.86,5.03,6.37,2.7855,24.52,2.72
"252","February","C19",NA,2,36.87,22.01125,16.963125,9.17,20.9725,14.54125,25.73,11.8525,16.1825,6.54,2.86,5.03,5.68,2.7855,19.76,1.76
"253","February","C20",NA,2,37.33,22.01125,16.963125,8.37,20.9725,14.54125,27.74,11.8525,16.1825,6.38,2.86,5.03,6.61,2.7855,20.07,2.01
"254","February","C21",NA,2,33.66,22.01125,16.963125,8.48,20.9725,14.54125,23.68,11.8525,16.1825,5.75,2.86,5.03,5.64,2.7855,16.02,1.82
"255","February","C22",NA,2,36.41,22.01125,16.963125,7.54,20.9725,14.54125,27.05,11.8525,16.1825,5.96,2.86,5.03,6.58,2.7855,19.06,2.01
"256","February","C23",NA,2,36.01,22.01125,16.963125,8.93,20.9725,14.54125,27.41,11.8525,16.1825,6.5,2.86,5.03,6.07,2.7855,19.91,2.51
"257","February","C24",NA,2,38.06,22.01125,16.963125,8.2,20.9725,14.54125,29.19,11.8525,16.1825,5.63,2.86,5.03,6.7,2.7855,21.12,2.01
"258","February","C25",NA,2,40.49,22.01125,16.963125,10.74,20.9725,14.54125,30.59,11.8525,16.1825,7.25,2.86,5.03,7.13,2.7855,23.67,1.3
"259","February","C26",NA,2,38.03,22.01125,16.963125,7.33,20.9725,14.54125,28.75,11.8525,16.1825,6.6,2.86,5.03,5.61,2.7855,21.22,2.37
"260","February","C27",NA,2,38.13,22.01125,16.963125,9.25,20.9725,14.54125,28.55,11.8525,16.1825,6.57,2.86,5.03,6.85,2.7855,20.98,1.91
"261","February","C28",NA,2,35.96,22.01125,16.963125,8.35,20.9725,14.54125,27.49,11.8525,16.1825,6.25,2.86,5.03,6.31,2.7855,19.34,2.06
"262","February","C29",NA,2,40.69,22.01125,16.963125,9.44,20.9725,14.54125,30.1,11.8525,16.1825,6.51,2.86,5.03,5.83,2.7855,23.28,2.03
"263","February","C30",NA,2,38.26,22.01125,16.963125,8.57,20.9725,14.54125,29.43,11.8525,16.1825,5.96,2.86,5.03,5.8,2.7855,21.12,2
"264","February","C31",NA,2,39.83,22.01125,16.963125,7.95,20.9725,14.54125,29.16,11.8525,16.1825,6.32,2.86,5.03,5.78,2.7855,22.12,2.1
"265","February","C32",NA,2,42.16,22.01125,16.963125,8.22,20.9725,14.54125,29.88,11.8525,16.1825,5.87,2.86,5.03,6.81,2.7855,25.17,2.04
"266","February","C33",NA,2,38.69,22.01125,16.963125,8.73,20.9725,14.54125,26.96,11.8525,16.1825,5.67,2.86,5.03,5.61,2.7855,21.82,1.15
"267","February","C34",NA,2,36.83,22.01125,16.963125,7.68,20.9725,14.54125,27.85,11.8525,16.1825,4.95,2.86,5.03,5.52,2.7855,18.8,1.8
"268","February","C35",NA,2,37.91,22.01125,16.963125,8.55,20.9725,14.54125,27.8,11.8525,16.1825,5.08,2.86,5.03,5.82,2.7855,20.05,1.9
"269","February","C36",NA,2,37.93,22.01125,16.963125,9.66,20.9725,14.54125,28.44,11.8525,16.1825,10.51,2.86,5.03,6.75,2.7855,20.56,2.45
"270","February","C37",NA,2,36.87,22.01125,16.963125,7.02,20.9725,14.54125,28.21,11.8525,16.1825,6.31,2.86,5.03,6.06,2.7855,19.73,2.18
"271","February","C38",NA,2,32.39,22.01125,16.963125,7.57,20.9725,14.54125,24.04,11.8525,16.1825,4.96,2.86,5.03,5.88,2.7855,16.84,1.28
"272","February","C39",NA,2,35.78,22.01125,16.963125,8.51,20.9725,14.54125,25.86,11.8525,16.1825,6.21,2.86,5.03,5.81,2.7855,19.12,2.11
"273","February","C40","D",2,33.8,22.01125,16.963125,8.09,20.9725,14.54125,25.54,11.8525,16.1825,5.59,2.86,5.03,5.14,2.7855,17.18,2.25
"274","February","C41",NA,2,40.06,22.01125,16.963125,8.88,20.9725,14.54125,30.94,11.8525,16.1825,6.78,2.86,5.03,6.94,2.7855,24.16,1.98
"275","February","C42","D",2,38.52,22.01125,16.963125,8.73,20.9725,14.54125,28.2,11.8525,16.1825,6.61,2.86,5.03,6.43,2.7855,21.08,1.78
"276","February","C43",NA,2,33.45,22.01125,16.963125,8.35,20.9725,14.54125,24.36,11.8525,16.1825,5.33,2.86,5.03,6.06,2.7855,16.07,1.95
"277","February","C44",NA,2,36.79,22.01125,16.963125,8.79,20.9725,14.54125,26.88,11.8525,16.1825,5.48,2.86,5.03,5.56,2.7855,19.84,2.08
"278","February","C45",NA,2,38.96,22.01125,16.963125,7.77,20.9725,14.54125,29.17,11.8525,16.1825,6.35,2.86,5.03,6.37,2.7855,21.82,2.66
"279","February","C46",NA,2,37.62,22.01125,16.963125,7.55,20.9725,14.54125,28.66,11.8525,16.1825,6.37,2.86,5.03,6.18,2.7855,20.74,2.31
"280","February","C47",NA,2,40.59,22.01125,16.963125,9.23,20.9725,14.54125,30.95,11.8525,16.1825,6.53,2.86,5.03,6.93,2.7855,23.36,1.82
"281","February","C48",NA,2,41.26,22.01125,16.963125,8.27,20.9725,14.54125,28.82,11.8525,16.1825,7.37,2.86,5.03,6.73,2.7855,24.87,1.75
"282","February","C49",NA,2,36.91,22.01125,16.963125,7.87,20.9725,14.54125,26.81,11.8525,16.1825,5.25,2.86,5.03,5.62,2.7855,19.82,1.71
"283","February","C50",NA,2,36.35,22.01125,16.963125,8.43,20.9725,14.54125,26.34,11.8525,16.1825,6.04,2.86,5.03,6.08,2.7855,19.9,2.27
"284","February","C51",NA,2,40.12,22.01125,16.963125,8.94,20.9725,14.54125,31.34,11.8525,16.1825,6.71,2.86,5.03,7.07,2.7855,23.8,2.55
"285","February","C52",NA,2,33.54,22.01125,16.963125,8.76,20.9725,14.54125,25.68,11.8525,16.1825,5.27,2.86,5.03,5.97,2.7855,18.17,1.94
"286","February","C53",NA,2,37.8,22.01125,16.963125,8,20.9725,14.54125,28.95,11.8525,16.1825,5.54,2.86,5.03,6.65,2.7855,20.72,2.62
"287","February","C54",NA,2,40.07,22.01125,16.963125,8.18,20.9725,14.54125,29.78,11.8525,16.1825,6.51,2.86,5.03,5.91,2.7855,23.92,2.13
"288","February","C55",NA,2,40.05,22.01125,16.963125,7.62,20.9725,14.54125,30.72,11.8525,16.1825,6.67,2.86,5.03,5.99,2.7855,23.55,2.81
"289","February","C56",NA,2,37.82,22.01125,16.963125,7.65,20.9725,14.54125,27.63,11.8525,16.1825,5.75,2.86,5.03,5.75,2.7855,20.93,1.82
"290","February","C57",NA,2,39.05,22.01125,16.963125,9.09,20.9725,14.54125,29.4,11.8525,16.1825,6.6,2.86,5.03,5.83,2.7855,12.36,2.09
"291","February","C58",NA,2,34.42,22.01125,16.963125,9.12,20.9725,14.54125,28,11.8525,16.1825,5.05,2.86,5.03,6.2,2.7855,12.28,1.35
"292","February","C59",NA,2,40.02,22.01125,16.963125,8.12,20.9725,14.54125,28.91,11.8525,16.1825,6.73,2.86,5.03,6.99,2.7855,13.73,1.9
"293","February","C60",NA,2,41.16,22.01125,16.963125,9.34,20.9725,14.54125,30.23,11.8525,16.1825,5.91,2.86,5.03,6.68,2.7855,19.5,1.74
"294","February","C61",NA,2,39.15,22.01125,16.963125,8.43,20.9725,14.54125,30.16,11.8525,16.1825,6.53,2.86,5.03,6.46,2.7855,14.42,2.38
"295","February","C62",NA,2,39.6,22.01125,16.963125,7.7,20.9725,14.54125,28.29,11.8525,16.1825,6.36,2.86,5.03,6.49,2.7855,13.62,2.43
"296","February","C63",NA,2,37.15,22.01125,16.963125,7.83,20.9725,14.54125,27.78,11.8525,16.1825,5.15,2.86,5.03,5.37,2.7855,17.1,2.29
"297","February","C64",NA,2,40.71,22.01125,16.963125,10.53,20.9725,14.54125,30.42,11.8525,16.1825,7.08,2.86,5.03,6.88,2.7855,23.32,22.31
"298","February","C65",NA,2,40.57,22.01125,16.963125,7.59,20.9725,14.54125,30.86,11.8525,16.1825,6.58,2.86,5.03,6.13,2.7855,23.33,2.03
"299","February","C66",NA,2,39.77,22.01125,16.963125,9.09,20.9725,14.54125,29.76,11.8525,16.1825,5.92,2.86,5.03,6.32,2.7855,22.27,2.09
"300","February","C67",NA,2,41.59,22.01125,16.963125,9.65,20.9725,14.54125,31.79,11.8525,16.1825,5.97,2.86,5.03,6.65,2.7855,24.44,2.27
"301","February","C68","D",2,34.47,22.01125,16.963125,6.61,20.9725,14.54125,24.04,11.8525,16.1825,4.88,2.86,5.03,5.57,2.7855,17.82,1.26
"302","February","C69",NA,2,38.87,22.01125,16.963125,6.98,20.9725,14.54125,27.79,11.8525,16.1825,5,2.86,5.03,6.2,2.7855,21.32,1.75
"303","February","D1",NA,3,36.53,22.01125,16.963125,7.69,20.9725,14.54125,28.1,11.8525,16.1825,5.81,2.86,5.03,6.35,2.7855,19.2,1.45
"304","February","D2",NA,3,38.22,22.01125,16.963125,8.75,20.9725,14.54125,29.96,11.8525,9.32,10.57,2.86,5.03,6.76,2.7855,21.81,1.67
"305","February","D3",NA,3,38.66,22.01125,16.963125,8.61,20.9725,14.54125,28.19,11.8525,16.1825,6.81,2.86,5.03,5.51,2.7855,21.92,1.69
"306","February","D4",NA,3,37.95,22.01125,16.963125,7.17,20.9725,14.54125,28.54,11.8525,16.1825,5.85,2.86,5.03,6.78,2.7855,20.11,2.35
"307","February","E1",NA,4,38.97,22.01125,16.963125,10.41,20.9725,14.54125,28.55,11.8525,16.1825,6.32,2.86,5.03,8.05,2.7855,21.08,2.33
"308","February","E2",NA,4,38.66,22.01125,16.963125,8.4,20.9725,14.54125,28.09,11.8525,16.1825,5.58,2.86,5.03,7.36,2.7855,22.24,2.16
"309","February","E3",NA,4,39.44,22.01125,16.963125,9.19,20.9725,14.54125,30.22,11.8525,16.1825,6.38,2.86,5.03,6.99,2.7855,22.26,2.22
"310","February","E4",NA,4,34.49,22.01125,16.963125,8.57,20.9725,14.54125,25.63,11.8525,16.1825,4.84,2.86,5.03,6.05,2.7855,17.99,2.89
"311","February","G1",NA,5,38.77,22.01125,16.963125,7.84,20.9725,14.54125,27.61,11.8525,16.1825,5.35,2.86,5.03,6.42,2.7855,21.97,1.24
"312","February","G2",NA,5,36.99,22.01125,16.963125,7.27,20.9725,14.54125,26.95,11.8525,16.1825,4.96,2.86,5.03,5.87,2.7855,19.2,2.86
"313","February","G3",NA,5,35.96,22.01125,16.963125,9.46,20.9725,14.54125,26.84,11.8525,16.1825,5.1,2.86,5.03,6.27,2.7855,19.83,3.11
"314","February","G4",NA,5,35.3,22.01125,16.963125,7.68,20.9725,14.54125,24.64,11.8525,16.1825,5.42,2.86,5.03,6,2.7855,19.64,2.69
"315","February","G5",NA,5,32.45,22.01125,16.963125,7.54,20.9725,14.54125,24.46,11.8525,16.1825,5.44,2.86,5.03,5.8,2.7855,18.11,2.42
"316","February","G6",NA,5,34.65,22.01125,16.963125,8.85,20.9725,14.54125,25.85,11.8525,16.1825,6.61,2.86,5.03,6.5,2.7855,19.17,3.23
"317","February","G7",NA,5,38.09,22.01125,16.963125,9.54,20.9725,14.54125,29.56,11.8525,16.1825,5.83,2.86,5.03,6.16,2.7855,21.66,2.68
"318","February","G8",NA,5,36.91,22.01125,16.963125,8.42,20.9725,14.54125,27.51,11.8525,16.1825,5.18,2.86,5.03,6.04,2.7855,19.98,1.17
"319","February","G9","D",5,34.62,22.01125,16.963125,9.48,20.9725,14.54125,26.42,11.8525,16.1825,5,2.86,5.03,5.52,2.7855,18.77,1.91
"320","February","G10",NA,5,38.42,22.01125,16.963125,8.74,20.9725,14.54125,28.11,11.8525,16.1825,5.61,2.86,5.03,5.93,2.7855,21.79,1.21
"321","February","G11",NA,5,34.32,22.01125,16.963125,9.05,20.9725,14.54125,25.47,11.8525,16.1825,5.42,2.86,5.03,5.76,2.7855,13.63,3.01
"322","February","G12",NA,5,40.11,22.01125,16.963125,8.24,20.9725,14.54125,30.46,11.8525,16.1825,5.99,2.86,5.03,6.65,2.7855,23.49,2.65
"323","February","G13",NA,5,38.42,22.01125,16.963125,10.28,20.9725,14.54125,29.54,11.8525,16.1825,5.72,2.86,5.03,6.52,2.7855,20.24,1
"324","February","G14",NA,5,33.5,22.01125,16.963125,8.49,20.9725,14.54125,24.21,11.8525,16.1825,4.51,2.86,5.03,5.41,2.7855,17.58,2.85
"325","February","G15",NA,5,41.45,22.01125,16.963125,9.71,20.9725,14.54125,31.36,11.8525,16.1825,7.74,2.86,5.03,6.1,2.7855,24.34,1.49
